1589	['266.26', '266.26', '263.26', '261.75', '262.58']	['166.38', '185.16', '167.68', '144.66', '168.03']	['-936.14', '-580.00', '-145.72', '-936.14', '-57.79']	1601213521
1590	['264.25', '264.09', '260.79', '264.25', '263.35']	['166.28', '157.61', '149.79', '174.79', '182.92']	['-1941.62', '-1941.62', '-767.12', '-24.61', '28.89']	1601213521
1591	['264.00', '261.26', '262.99', '260.15', '264.00']	['175.54', '190.02', '161.78', '170.66', '179.71']	['-599.66', '17.57', '-369.22', '-511.15', '-599.66']	1601213521
1592	['264.20', '262.50', '261.87', '264.20', '263.39']	['180.14', '215.58', '173.08', '162.57', '169.34']	['-959.20', '27.24', '-56.04', '-959.20', '-103.43']	1601213521
1593	['265.41', '265.12', '265.41', '261.35', '263.10']	['182.36', '187.98', '185.40', '165.42', '190.65']	['-1184.31', '-1184.31', '-105.56', '-59.21', '31.24']	1601213521
1594	['262.60', '262.60', '262.44', '261.67', '262.52']	['176.87', '190.69', '202.84', '148.32', '165.63']	['-819.89', '-322.23', '44.96', '-666.09', '-819.89']	1601213521
1595	['264.32', '262.07', '264.32', '263.57', '262.91']	['183.37', '188.14', '192.66', '183.06', '169.61']	['-997.38', '-997.38', '-976.98', '-42.18', '-276.81']	1601213521
1596	['267.65', '267.65', '264.52', '260.87', '264.01']	['183.75', '194.41', '206.56', '156.51', '177.51']	['-997.85', '-628.05', '-137.29', '-997.85', '-930.15']	1601213521
1597	['267.35', '263.23', '262.61', '260.44', '267.35']	['181.82', '215.67', '194.20', '127.12', '190.30']	['-1060.50', '41.28', '-425.24', '-1060.50', '-49.14']	1601213521
1598	['265.89', '263.91', '262.26', '265.03', '265.89']	['179.30', '227.52', '196.45', '100.38', '192.83']	['-1915.56', '106.63', '-197.47', '-1915.56', '-717.55']	1601213521
1599	['265.23', '265.23', '261.31', '258.73', '260.38']	['156.82', '157.09', '198.88', '129.49', '141.82']	['-1731.47', '-1731.47', '-146.44', '-502.27', '-1574.65']	1601213521
1600	['265.31', '261.23', '263.24', '265.31', '263.14']	['187.26', '202.15', '187.08', '156.29', '203.53']	['-572.64', '116.38', '-179.18', '-572.64', '-24.93']	1601213521
1601	['263.78', '263.78', '262.95', '261.09', '262.55']	['187.30', '231.12', '183.45', '131.05', '203.59']	['-502.79', '-75.12', '-502.79', '-497.24', '36.24']	1601213521
1602	['265.70', '264.18', '262.87', '258.21', '265.70']	['183.85', '207.80', '200.75', '141.02', '185.82']	['-626.99', '-432.92', '-246.70', '-156.29', '-626.99']	1601213521
1603	['265.72', '263.11', '261.29', '261.05', '265.72']	['180.05', '240.70', '151.73', '140.42', '187.36']	['-1703.00', '194.02', '-1703.00', '-558.25', '-195.62']	1601213521
1604	['265.14', '263.19', '261.80', '265.14', '262.95']	['166.40', '211.07', '165.50', '100.30', '188.73']	['-1621.04', '-1621.04', '-355.66', '-1391.16', '-456.75']	1601213521
1605	['265.11', '262.51', '265.11', '260.52', '262.70']	['175.72', '239.29', '194.62', '106.21', '162.75']	['-1397.67', '47.19', '-125.82', '-716.87', '-1397.67']	1601213521
1606	['263.64', '260.93', '260.53', '262.27', '263.64']	['180.70', '237.14', '182.02', '124.86', '178.79']	['-436.36', '-2.91', '-436.36', '-44.05', '-145.57']	1601213521
1607	['265.52', '265.27', '262.74', '263.01', '265.52']	['189.49', '241.53', '169.34', '149.34', '197.76']	['-1045.74', '166.85', '-1045.74', '-72.11', '-9.66']	1601213521
1608	['264.91', '263.41', '264.91', '262.00', '264.08']	['200.60', '244.76', '182.52', '162.57', '212.57']	['-176.34', '181.61', '-118.50', '-176.34', '46.27']	1601213521
1609	['265.04', '265.04', '261.18', '263.22', '263.95']	['176.42', '192.98', '146.52', '161.72', '204.48']	['-775.96', '-609.42', '-775.96', '-370.62', '-426.57']	1601213521
1610	['263.71', '263.39', '263.71', '260.97', '262.02']	['178.08', '241.44', '120.66', '153.53', '196.68']	['-1642.10', '184.96', '-1642.10', '-273.36', '-472.29']	1601213521
1611	['266.64', '266.64', '263.60', '261.90', '263.97']	['96.46', '-124.43', '151.47', '177.39', '181.41']	['-1025.50', '-593.82', '-654.06', '62.87', '-1025.50']	1601213521
1612	['265.28', '265.28', '263.95', '260.24', '263.08']	['206.51', '235.96', '175.82', '202.93', '211.34']	['-193.40', '-128.23', '-83.04', '-193.40', '-62.41']	1601213521
1613	['264.50', '264.50', '263.52', '260.76', '262.88']	['198.61', '239.68', '158.84', '205.14', '190.79']	['-552.12', '92.20', '-408.93', '18.72', '-552.12']	1601213521
1614	['264.87', '263.09', '264.87', '263.81', '263.00']	['194.24', '244.19', '142.40', '201.96', '188.43']	['-562.78', '131.72', '-436.01', '-562.78', '-157.90']	1601213521
1615	['265.70', '263.48', '259.24', '265.70', '261.82']	['185.73', '247.56', '168.83', '177.21', '149.32']	['-506.88', '112.16', '-240.22', '-506.88', '-291.46']	1601213521
1616	['265.43', '265.18', '260.44', '265.43', '262.27']	['186.71', '241.68', '169.39', '187.21', '148.57']	['-433.37', '1.44', '-165.20', '-47.44', '-433.37']	1601213521
1617	['262.96', '262.96', '262.61', '261.07', '261.48']	['187.22', '231.15', '185.77', '157.40', '174.54']	['-986.62', '-446.57', '-226.93', '-986.62', '-293.60']	1601213521
1618	['265.40', '265.40', '262.31', '257.74', '260.46']	['188.30', '239.28', '169.18', '169.55', '175.20']	['-541.29', '93.80', '-541.29', '-472.16', '-49.82']	1601213521
1619	['263.70', '262.43', '261.87', '263.70', '261.91']	['118.85', '-44.69', '162.96', '177.91', '179.21']	['-366.94', '-366.94', '-240.41', '-135.55', '-208.70']	1601213521
1620	['265.16', '263.70', '265.16', '260.62', '261.09']	['182.86', '247.23', '130.40', '176.23', '177.60']	['-795.40', '104.38', '-795.40', '-531.42', '-288.44']	1601213521
1621	['263.93', '263.93', '260.81', '260.75', '263.51']	['188.49', '249.27', '151.41', '188.21', '165.06']	['-645.14', '79.12', '-405.22', '70.96', '-645.14']	1601213521
1622	['264.84', '264.84', '263.91', '261.50', '261.12']	['188.94', '245.33', '147.97', '190.72', '171.73']	['-404.56', '157.88', '-175.78', '-404.56', '-379.76']	1601213521
1623	['263.13', '262.74', '263.13', '262.31', '263.03']	['180.53', '243.95', '152.50', '149.66', '176.01']	['-1868.19', '110.86', '-34.46', '-1868.19', '-119.45']	1601213521
1624	['263.73', '263.03', '263.34', '260.81', '263.73']	['182.25', '244.29', '155.80', '135.55', '193.37']	['-1434.77', '156.03', '-1222.90', '-1434.77', '59.31']	1601213521
1625	['265.79', '265.79', '261.18', '260.26', '264.51']	['194.71', '248.46', '161.18', '174.98', '194.22']	['-332.57', '102.78', '-332.57', '-297.86', '-54.52']	1601213521
1626	['264.92', '264.02', '264.92', '260.25', '263.32']	['193.22', '246.73', '194.71', '165.08', '166.38']	['-709.51', '117.49', '-73.53', '-402.26', '-709.51']	1601213521
1627	['265.19', '262.85', '265.19', '261.52', '261.37']	['191.03', '237.31', '215.68', '175.30', '135.82']	['-579.19', '-463.52', '56.12', '-532.72', '-579.19']	1601213521
1628	['263.81', '263.81', '262.87', '263.29', '261.08']	['187.69', '243.87', '176.38', '170.78', '159.74']	['-580.96', '66.17', '-580.96', '-211.67', '-430.93']	1601213521
1629	['265.61', '265.61', '262.00', '259.96', '264.27']	['177.90', '231.55', '179.52', '146.92', '153.62']	['-499.98', '-499.98', '-365.90', '-225.88', '-245.39']	1601213521
1630	['265.27', '263.71', '260.87', '261.13', '265.27']	['156.98', '222.72', '176.20', '105.84', '123.18']	['-1941.68', '-532.46', '-447.99', '-1941.68', '-1901.30']	1601213521
1631	['266.96', '264.63', '261.43', '262.67', '266.96']	['149.70', '106.43', '187.45', '136.93', '167.99']	['-1401.25', '-38.95', '-13.58', '-1401.25', '-298.01']	1601213521
1632	['265.67', '265.67', '259.29', '259.26', '265.46']	['185.54', '237.48', '195.86', '159.05', '149.78']	['-526.24', '97.22', '43.47', '-82.47', '-526.24']	1601213521
1633	['265.08', '265.08', '263.83', '261.54', '263.22']	['178.39', '243.76', '159.25', '172.64', '137.91']	['-1614.01', '57.53', '-1010.91', '26.37', '-1614.01']	1601213521
1634	['265.39', '264.31', '260.57', '262.31', '265.39']	['190.10', '234.19', '185.50', '172.15', '168.59']	['-872.34', '-275.29', '-219.05', '-872.34', '-257.04']	1601213521
1635	['265.12', '263.87', '264.23', '262.30', '265.12']	['147.20', '156.26', '164.23', '144.26', '124.06']	['-1690.23', '-1690.23', '-1091.79', '-742.56', '-976.74']	1601213521
1636	['266.91', '266.91', '260.81', '259.45', '265.07']	['155.43', '202.36', '168.83', '121.18', '129.34']	['-735.81', '-280.92', '-432.01', '-722.24', '-735.81']	1601213521
1637	['266.52', '266.52', '260.79', '256.99', '261.84']	['159.03', '182.01', '192.63', '140.00', '121.49']	['-1801.86', '-615.00', '26.89', '-438.02', '-1801.86']	1601213521
1638	['264.47', '264.47', '262.75', '260.59', '262.16']	['177.77', '211.05', '206.83', '132.21', '160.98']	['-770.64', '-471.56', '44.30', '-770.64', '-184.56']	1601213521
1639	['264.23', '264.23', '260.33', '258.59', '261.33']	['181.19', '225.76', '201.29', '163.94', '133.77']	['-637.88', '-334.68', '41.50', '-356.52', '-637.88']	1601213521
1640	['263.36', '262.63', '263.36', '258.65', '262.98']	['176.19', '203.11', '201.59', '123.33', '176.74']	['-1402.15', '-866.27', '99.49', '-1402.15', '-126.78']	1601213521
1641	['265.76', '263.41', '259.06', '259.97', '265.76']	['185.55', '222.86', '194.38', '143.05', '181.89']	['-686.01', '72.40', '-103.83', '-686.01', '-196.92']	1601213521
1642	['264.49', '263.22', '264.49', '259.96', '264.46']	['176.75', '168.53', '191.12', '141.04', '206.32']	['-828.56', '113.71', '-87.00', '-828.56', '45.73']	1601213521
1643	['266.28', '261.63', '261.98', '262.16', '266.28']	['164.04', '228.18', '129.88', '120.51', '177.60']	['-1986.14', '22.43', '-1986.14', '-632.03', '-808.05']	1601213521
1644	['264.50', '263.02', '260.57', '256.89', '264.50']	['185.23', '235.39', '168.58', '148.42', '188.54']	['-504.26', '144.13', '-273.19', '-399.49', '-504.26']	1601213521
1645	['263.26', '263.26', '262.77', '261.93', '261.72']	['192.52', '236.74', '185.32', '158.55', '189.47']	['-423.27', '96.87', '-251.41', '-160.40', '-423.27']	1601213521
1646	['264.80', '262.01', '264.80', '264.38', '261.65']	['183.41', '230.19', '165.09', '157.13', '181.22']	['-1710.49', '-233.82', '-1710.49', '-468.45', '-405.92']	1601213521
1647	['266.09', '266.09', '260.50', '265.42', '265.17']	['172.10', '240.56', '156.00', '153.86', '137.99']	['-1625.46', '-68.49', '-599.39', '-146.61', '-1625.46']	1601213521
1648	['265.27', '265.27', '254.47', '260.24', '264.87']	['166.26', '236.75', '133.56', '161.28', '133.45']	['-1404.84', '-20.27', '-1404.84', '-128.77', '-1299.91']	1601213521
1649	['263.77', '263.77', '261.14', '259.82', '260.88']	['155.31', '219.03', '111.58', '184.26', '106.37']	['-968.49', '-883.75', '-619.51', '-16.48', '-968.49']	1601213521
1650	['263.83', '263.83', '260.48', '262.99', '259.67']	['116.74', '12.08', '161.28', '176.04', '117.57']	['-360.73', '-315.90', '-160.68', '-47.53', '-360.73']	1601213521
1651	['264.40', '262.18', '260.14', '264.40', '261.55']	['165.51', '191.24', '182.95', '191.44', '96.43']	['-835.42', '-667.34', '-171.49', '-393.60', '-835.42']	1601213521
1652	['264.49', '263.16', '260.69', '264.49', '260.31']	['146.72', '197.02', '162.95', '192.85', '34.05']	['-1318.37', '-227.10', '-882.91', '-250.80', '-1318.37']	1601213521
1653	['265.54', '262.42', '262.39', '260.26', '265.54']	['162.62', '178.17', '168.44', '196.68', '107.18']	['-1172.58', '-1172.58', '-647.11', '-314.42', '-154.01']	1601213521
1654	['265.25', '264.47', '265.25', '260.97', '263.69']	['173.98', '184.86', '180.10', '182.47', '148.49']	['-608.91', '-444.13', '-145.31', '-608.91', '12.30']	1601213521
1655	['264.77', '264.77', '259.88', '261.31', '257.59']	['190.98', '203.05', '181.43', '212.03', '167.42']	['-365.19', '-365.19', '-351.89', '62.29', '-55.02']	1601213521
1656	['265.14', '265.12', '265.14', '263.77', '259.24']	['186.90', '207.23', '189.84', '176.00', '174.51']	['-1585.98', '-586.15', '-62.08', '-1585.98', '-13.19']	1601213521
1657	['263.67', '262.97', '256.52', '261.51', '263.67']	['189.74', '205.88', '175.94', '200.68', '176.46']	['-309.51', '-296.37', '-249.87', '-103.31', '-309.51']	1601213521
1658	['266.83', '266.83', '259.83', '257.96', '262.39']	['179.05', '213.32', '180.34', '188.45', '134.10']	['-983.18', '-102.13', '-593.25', '-246.87', '-983.18']	1601213521
1659	['266.53', '266.53', '260.31', '261.24', '260.56']	['171.69', '215.91', '171.49', '172.99', '126.37']	['-817.79', '-51.14', '-695.76', '-120.61', '-817.79']	1601213521
1660	['265.24', '264.53', '261.82', '265.24', '261.07']	['179.25', '219.67', '161.69', '206.01', '129.62']	['-766.36', '114.19', '-196.99', '-57.52', '-766.36']	1601213521
1661	['267.30', '264.18', '262.19', '258.29', '267.30']	['164.76', '220.57', '156.93', '148.36', '133.20']	['-1287.54', '88.01', '-1249.66', '-1287.54', '-582.54']	1601213521
1662	['265.39', '265.39', '262.23', '260.31', '264.15']	['154.37', '132.86', '171.83', '175.65', '137.13']	['-999.56', '55.43', '50.62', '-999.56', '-34.72']	1601213521
1663	['265.87', '261.99', '264.50', '265.87', '264.26']	['178.76', '211.50', '169.67', '193.95', '139.91']	['-787.32', '2.32', '-787.32', '-500.25', '-390.18']	1601213521
1664	['267.83', '262.08', '267.83', '263.79', '262.95']	['172.43', '178.57', '155.83', '196.51', '158.82']	['-1297.64', '-1297.64', '-346.56', '-395.01', '-61.48']	1601213521
1665	['266.14', '265.29', '262.17', '263.46', '266.14']	['171.31', '194.09', '130.98', '208.40', '151.77']	['-977.30', '-147.28', '-977.30', '107.67', '-808.77']	1601213521
1666	['266.76', '266.76', '264.72', '260.42', '264.42']	['173.75', '162.43', '163.65', '207.68', '161.23']	['-608.81', '-608.81', '-123.49', '37.81', '47.32']	1601213521
1667	['263.79', '259.90', '263.01', '262.84', '263.79']	['177.08', '159.64', '189.46', '196.94', '162.30']	['-1390.80', '-290.51', '-41.02', '-190.92', '-1390.80']	1601213521
1668	['265.76', '265.76', '262.71', '258.68', '265.69']	['161.24', '99.70', '156.42', '206.78', '182.04']	['-1905.01', '-1905.01', '-1347.39', '48.16', '-329.64']	1601213521
1669	['264.37', '264.37', '261.74', '260.93', '262.33']	['171.29', '134.01', '155.69', '207.62', '187.84']	['-824.78', '-824.78', '-523.93', '-461.14', '-95.03']	1601213521
1670	['264.68', '264.68', '262.27', '261.44', '263.11']	['165.33', '121.42', '182.24', '190.74', '166.90']	['-2111.22', '-2111.22', '-6.47', '-402.80', '-453.38']	1601213521
1671	['265.61', '264.52', '261.81', '263.94', '265.61']	['174.35', '159.45', '197.59', '186.32', '154.03']	['-597.78', '-261.23', '-46.55', '-333.33', '-597.78']	1601213521
1672	['268.68', '268.68', '267.28', '264.28', '263.72']	['165.79', '123.18', '176.77', '183.12', '180.09']	['-1147.28', '-1147.28', '-509.81', '-322.36', '-99.09']	1601213521
1673	['265.90', '265.90', '263.50', '263.90', '263.35']	['-31.91', '-656.77', '151.70', '186.04', '191.39']	['-1691.91', '-1615.97', '-1691.91', '25.76', '17.82']	1601213521
1674	['264.64', '262.12', '264.64', '264.08', '263.43']	['164.50', '106.40', '171.71', '186.98', '192.92']	['-767.22', '-767.22', '-394.36', '-36.13', '11.19']	1601213521
1675	['263.43', '260.36', '263.43', '261.68', '261.79']	['149.24', '114.34', '148.60', '178.87', '155.14']	['-1777.91', '-820.35', '-1167.68', '-603.17', '-1777.91']	1601213521
1676	['264.13', '263.62', '260.57', '264.13', '263.74']	['162.86', '138.97', '164.34', '192.31', '155.82']	['-1978.29', '-547.23', '-308.76', '-385.08', '-1978.29']	1601213521
1677	['265.20', '265.20', '264.09', '264.58', '260.28']	['174.35', '138.49', '184.69', '183.22', '191.02']	['-384.69', '-383.81', '-101.04', '-384.69', '12.12']	1601213521
1678	['263.89', '260.89', '263.54', '263.23', '263.89']	['172.32', '151.86', '200.17', '156.40', '180.87']	['-1693.89', '-55.66', '-116.99', '-1693.89', '-254.97']	1601213521
1679	['262.30', '262.30', '261.73', '262.29', '260.29']	['180.53', '181.29', '191.95', '205.67', '143.21']	['-747.09', '-1.22', '35.51', '-8.54', '-747.09']	1601213521
1680	['265.28', '264.67', '265.28', '264.00', '262.02']	['199.36', '207.33', '214.67', '208.51', '166.94']	['-627.81', '54.32', '67.54', '5.18', '-627.81']	1601213521
1681	['266.57', '262.32', '262.21', '266.57', '259.94']	['183.79', '131.50', '209.29', '226.71', '167.66']	['-336.85', '43.38', '-164.46', '80.44', '-336.85']	1601213521
1682	['263.57', '263.24', '261.56', '263.57', '261.89']	['210.21', '217.89', '215.19', '231.53', '176.23']	['-742.02', '66.20', '-742.02', '3.30', '64.57']	1601213521
1683	['264.88', '264.55', '264.88', '263.30', '263.22']	['208.42', '225.46', '194.53', '210.98', '202.72']	['-404.08', '-122.57', '-404.08', '-358.71', '-10.81']	1601213521
1684	['264.99', '264.99', '261.80', '262.18', '262.23']	['225.60', '233.71', '214.69', '229.85', '224.16']	['-54.45', '115.62', '-54.45', '-31.76', '113.57']	1601213521
1685	['266.26', '262.83', '264.41', '266.26', '262.30']	['204.01', '217.74', '178.55', '210.61', '209.13']	['-1552.61', '-573.67', '-1552.61', '-117.42', '-160.47']	1601213521
1686	['264.93', '262.86', '264.93', '264.75', '262.49']	['206.84', '233.72', '183.81', '201.42', '208.41']	['-594.49', '-7.46', '-350.84', '-229.04', '-594.49']	1601213521
1687	['265.69', '265.69', '263.20', '263.21', '262.36']	['206.56', '236.81', '188.55', '218.83', '182.06']	['-1404.48', '127.67', '-234.70', '60.34', '-1404.48']	1601213521
1688	['267.42', '265.77', '261.83', '263.28', '267.42']	['189.50', '213.54', '173.71', '222.44', '148.31']	['-2153.27', '-1055.40', '-420.82', '54.63', '-2153.27']	1601213521
1689	['265.42', '265.42', '263.44', '261.56', '262.21']	['194.86', '233.60', '175.34', '183.96', '186.53']	['-1165.78', '-490.41', '-313.28', '-1165.78', '-489.50']	1601213521
1690	['265.31', '264.95', '265.31', '265.22', '261.18']	['167.09', '236.35', '121.99', '158.88', '151.13']	['-1623.62', '-52.00', '-1623.62', '-592.41', '-791.70']	1601213521
1691	['262.26', '262.26', '261.85', '261.22', '260.30']	['185.22', '228.44', '172.07', '163.39', '176.98']	['-501.37', '-128.79', '-501.37', '-494.71', '-97.52']	1601213521
1692	['266.33', '265.66', '261.74', '266.16', '266.33']	['173.73', '245.69', '121.77', '154.35', '173.13']	['-1914.88', '150.32', '-1914.88', '-1332.03', '-78.92']	1601213521
1693	['264.37', '263.65', '264.37', '263.91', '263.94']	['183.76', '201.60', '166.10', '195.06', '172.27']	['-244.95', '141.08', '-244.95', '-89.33', '-137.72']	1601213521
1694	['265.39', '265.39', '261.49', '261.42', '263.75']	['168.34', '234.59', '153.31', '167.19', '118.27']	['-2063.50', '-343.96', '-1385.11', '-539.75', '-2063.50']	1601213521
1695	['265.39', '264.51', '260.51', '265.39', '264.57']	['177.80', '219.38', '186.18', '174.44', '131.20']	['-1121.32', '-887.92', '62.14', '-499.18', '-1121.32']	1601213521
1696	['264.80', '264.80', '261.38', '263.76', '264.37']	['175.38', '193.37', '191.47', '195.20', '121.46']	['-1891.07', '-1710.24', '-84.15', '-32.81', '-1891.07']	1601213521
1697	['264.20', '262.76', '260.91', '264.20', '259.91']	['180.69', '247.43', '168.62', '177.84', '128.85']	['-1220.68', '163.43', '-1220.68', '-666.99', '-552.86']	1601213521
1698	['267.28', '263.45', '267.28', '261.46', '264.96']	['182.41', '224.39', '182.91', '171.03', '151.31']	['-287.89', '-287.89', '-274.97', '-231.34', '-196.57']	1601213521
1699	['265.08', '265.08', '264.81', '261.80', '264.87']	['184.49', '222.51', '174.10', '174.24', '167.11']	['-458.49', '-33.39', '-343.80', '-458.49', '20.02']	1601213521
1700	['264.62', '264.62', '261.59', '262.51', '261.68']	['172.62', '240.29', '127.44', '140.16', '182.58']	['-1190.06', '77.28', '-995.23', '-1190.06', '-320.34']	1601213521
1701	['265.79', '263.07', '265.29', '262.16', '265.79']	['187.39', '240.63', '154.08', '178.79', '176.07']	['-908.02', '75.80', '-312.10', '-283.65', '-908.02']	1601213521
1702	['265.43', '264.74', '261.02', '265.43', '264.18']	['185.81', '216.91', '174.83', '174.87', '176.63']	['-961.27', '-961.27', '-89.41', '-264.94', '-497.04']	1601213521
1703	['264.16', '263.94', '262.59', '264.16', '261.18']	['178.31', '224.14', '159.71', '162.30', '167.07']	['-1036.17', '-670.97', '-680.02', '-1036.17', '-511.18']	1601213521
1704	['263.69', '263.69', '261.49', '261.25', '261.76']	['165.12', '192.89', '178.99', '119.35', '169.26']	['-1019.55', '136.02', '-206.18', '-1019.55', '-962.82']	1601213521
1705	['265.63', '265.63', '261.34', '264.98', '263.38']	['188.09', '248.95', '174.08', '161.94', '167.38']	['-685.05', '180.07', '-333.84', '-685.05', '-496.83']	1601213521
1706	['268.87', '266.52', '262.59', '268.87', '266.73']	['187.28', '218.83', '179.25', '175.85', '175.20']	['-1249.81', '-1249.81', '-314.40', '-65.14', '-701.53']	1601213521
1707	['267.27', '265.32', '262.02', '267.27', '263.23']	['189.41', '238.74', '179.83', '170.74', '168.35']	['-660.61', '112.10', '45.86', '-660.61', '-200.88']	1601213521
1708	['264.81', '264.81', '262.62', '262.28', '263.32']	['183.20', '237.94', '180.18', '141.71', '172.96']	['-1258.62', '67.13', '-622.31', '-1258.62', '-471.01']	1601213521
1709	['266.10', '263.54', '262.30', '265.68', '266.10']	['179.43', '244.39', '147.31', '150.53', '175.50']	['-918.92', '106.30', '-918.92', '-639.92', '-154.75']	1601213521
1710	['265.98', '265.98', '264.36', '260.21', '263.16']	['201.08', '247.79', '170.28', '199.03', '187.20']	['-269.68', '110.22', '-269.68', '40.43', '55.44']	1601213521
1711	['265.50', '265.50', '263.47', '264.77', '263.23']	['200.87', '240.88', '136.81', '220.50', '205.30']	['-935.07', '0.96', '-935.07', '63.10', '-97.10']	1601213521
1712	['265.00', '263.88', '261.31', '265.00', '262.34']	['183.89', '182.80', '129.69', '237.61', '185.46']	['-1651.91', '154.38', '-1651.91', '90.72', '-1176.95']	1601213521
1713	['265.29', '264.82', '261.02', '265.29', '263.77']	['200.55', '208.57', '132.08', '239.22', '222.31']	['-1074.53', '-832.42', '-1074.53', '149.18', '114.58']	1601213521
1714	['266.76', '266.76', '262.26', '263.48', '264.33']	['204.86', '231.43', '144.09', '238.42', '205.49']	['-680.25', '-451.56', '-680.25', '104.62', '-621.59']	1601213521
1715	['266.04', '266.04', '263.76', '261.36', '263.87']	['199.46', '200.70', '151.22', '239.42', '206.50']	['-1420.32', '-1420.32', '-334.42', '16.93', '-205.42']	1601213521
1716	['264.31', '263.71', '263.33', '263.55', '264.31']	['203.93', '219.14', '149.10', '239.08', '208.39']	['-1709.80', '-214.93', '-1709.80', '100.56', '-353.34']	1601213521
1717	['264.53', '264.53', '263.18', '264.34', '262.79']	['202.55', '183.38', '177.12', '240.13', '209.58']	['-1497.63', '-1497.63', '-104.04', '2.74', '-33.33']	1601213521
1718	['265.78', '265.78', '264.71', '264.91', '261.80']	['199.76', '157.49', '173.79', '241.40', '226.36']	['-2129.39', '-2129.39', '-120.15', '84.08', '63.19']	1601213521
1719	['268.03', '261.98', '268.03', '264.12', '264.18']	['194.74', '191.17', '172.40', '234.76', '180.62']	['-1619.23', '-804.53', '-744.83', '-211.70', '-1619.23']	1601213521
1720	['263.85', '261.76', '262.19', '263.85', '263.64']	['182.20', '156.46', '169.83', '232.95', '169.57']	['-1518.71', '-1089.77', '-109.12', '-179.28', '-1518.71']	1601213521
1721	['264.74', '264.74', '264.69', '263.93', '263.45']	['201.06', '193.26', '174.79', '232.28', '203.89']	['-618.86', '-83.73', '-618.86', '46.48', '-175.19']	1601213521
1722	['266.69', '266.69', '263.86', '262.67', '264.36']	['201.04', '222.47', '147.63', '232.64', '201.41']	['-905.43', '62.85', '-905.43', '-1.78', '-105.97']	1601213521
1723	['265.36', '262.22', '264.32', '265.36', '263.24']	['202.84', '211.29', '185.79', '235.63', '178.67']	['-690.17', '-690.17', '-602.15', '-29.83', '-617.34']	1601213521
1724	['264.98', '261.72', '264.65', '264.98', '264.52']	['186.24', '144.36', '153.29', '237.11', '210.19']	['-1534.42', '72.07', '-1534.42', '-130.04', '41.80']	1601213521
1725	['265.16', '264.70', '263.33', '265.16', '264.89']	['207.68', '203.96', '194.46', '227.96', '204.31']	['-606.79', '-606.79', '-53.06', '-192.36', '-595.26']	1601213521
1726	['265.32', '261.47', '262.55', '264.02', '265.32']	['199.67', '165.01', '210.33', '236.52', '186.83']	['-700.56', '-700.56', '-91.67', '-44.47', '-522.59']	1601213521
1727	['264.76', '264.69', '264.76', '263.92', '262.57']	['197.95', '178.46', '193.41', '231.32', '188.60']	['-1002.84', '-1002.84', '-363.50', '-75.22', '-658.73']	1601213521
1728	['266.58', '263.68', '261.26', '261.52', '266.58']	['209.33', '210.02', '208.23', '205.73', '213.35']	['-1868.55', '6.30', '80.40', '-1868.55', '-130.82']	1601213521
1729	['265.95', '263.52', '263.87', '265.95', '264.91']	['206.80', '212.61', '172.99', '233.55', '208.05']	['-1716.72', '-128.51', '-1716.72', '-144.85', '-287.43']	1601213521
1730	['264.35', '264.04', '261.75', '264.35', '261.83']	['198.33', '186.09', '171.53', '232.67', '203.03']	['-1042.65', '-360.74', '-1042.65', '-132.22', '-95.40']	1601213521
1731	['265.22', '262.24', '262.92', '262.49', '265.22']	['199.29', '211.40', '158.55', '217.65', '209.55']	['-825.42', '-10.41', '-825.42', '-595.82', '-125.60']	1601213521
1732	['264.31', '263.96', '263.04', '262.58', '264.31']	['204.50', '214.27', '152.25', '236.17', '215.33']	['-1138.70', '-104.75', '-1138.70', '-60.45', '-230.29']	1601213521
1733	['265.06', '264.03', '263.18', '265.06', '263.60']	['208.96', '219.14', '181.11', '226.56', '209.02']	['-406.49', '82.85', '-197.13', '-406.49', '-183.91']	1601213521
1734	['267.56', '263.06', '264.28', '265.73', '267.56']	['208.63', '220.50', '176.32', '236.48', '201.23']	['-319.22', '-39.89', '-319.22', '5.66', '-0.94']	1601213521
1735	['266.10', '262.28', '266.10', '262.10', '265.16']	['186.92', '222.25', '198.91', '183.84', '142.69']	['-1617.84', '-70.27', '21.81', '-1617.84', '-1599.95']	1601213521
1736	['266.10', '264.20', '266.10', '264.01', '262.48']	['200.32', '177.11', '205.90', '214.56', '203.70']	['-1245.63', '-1245.63', '-95.50', '-667.40', '-155.99']	1601213521
1737	['265.86', '263.56', '265.86', '264.16', '261.94']	['205.08', '184.75', '195.25', '230.49', '209.83']	['-477.54', '-427.52', '-477.54', '-209.82', '-108.42']	1601213521
1738	['266.19', '265.86', '263.82', '266.19', '262.20']	['198.73', '188.23', '197.89', '195.00', '213.79']	['-1550.64', '-364.84', '-87.69', '-1550.64', '-314.04']	1601213521
1739	['265.72', '264.81', '261.64', '263.05', '265.72']	['202.99', '154.20', '206.97', '226.68', '224.12']	['-1996.59', '-1996.59', '75.49', '8.72', '-26.23']	1601213521
1740	['265.51', '265.51', '264.77', '265.14', '262.99']	['192.54', '159.30', '193.68', '204.24', '212.92']	['-859.14', '-859.14', '-464.23', '-506.33', '-65.32']	1601213521
1741	['265.66', '265.66', '263.86', '265.11', '262.52']	['187.08', '198.35', '170.27', '164.85', '214.84']	['-2047.21', '-326.64', '-872.83', '-2047.21', '-248.86']	1601213521
